,first_name,last_name,price,above_100
1238,Michelle,Norton,217.4378183,True
1239,Alyssa,Phillips,270.0372546,True
1240,Heather,Mendoza,281.8209247,True
1241,Lisa,Quinn,5.820093319,False
1242,Joe,Le,146.4288046,True
1243,Heather,Valenzuela,45.09060062,False
1244,Christine,Herman,101.1666687,True
1245,Luke,Saunders,245.3573393,True
1246,Lisa,Bailey,155.4871918,True
1247,Ryan,Kelly,172.5605435,True
1248,Julie,White,48.52261349,False
1249,Travis,Bowman,31.52316101,False
1250,Kelsey,Mccann,171.0049096,True
1251,Elizabeth,Brewer,159.7550694,True
1252,Deborah,Valencia,140.1469565,True
1253,Joseph,Barry,66.72941941,False
1254,James,Holmes,208.5365427,True
1255,Samantha,Stephenson,214.7712873,True
1256,Michelle,Holt,162.3118935,True
1257,Rachael,Gardner,133.7689666,True
1258,Emily,Goodman,104.2020989,True
1259,April,Allen,212.7030844,True
1260,Omar,Nelson,142.1237487,True
1261,Deborah,Cherry,122.8714103,True
1262,Shane,Ford,128.2253422,True
1263,Allison,Moore,287.0397494,True
1264,Chad,Mendoza,128.7230831,True
1265,Adam,Reyes,210.660893,True
1266,Donna,Olson,237.3154639,True
1267,Robert,Wilkerson,18.44882541,False
1268,Michael,Mack,44.310175,False
1269,Matthew,Woodward,230.3623855,True
1270,Hannah,Sparks,75.75588754,False
1271,Rebecca,Guzman,266.1974194,True
1272,Chad,Gonzalez,21.71014184,False
1273,Gina,Lawson,209.6483845,True
1274,Erin,Dawson,109.5227016,True
1275,John,Hunter,147.0547345,True
1276,Dwayne,Nguyen,44.0068408,False
1277,Nicole,Floyd,37.11677495,False
1278,Gina,Morton,8.316165245,False
1279,David,Blair,146.4314388,True
1280,Mark,Mccarty,92.92142229,False
1281,Alicia,Fleming,167.1786107,True
1282,Tara,Brennan,74.42711352,False
1283,Sherry,Perez,67.13586315,False
1284,Michael,Cervantes,50.97141938,False
1285,Tyler,Faulkner,201.4060949,True
1286,Andrew,Martinez,171.875415,True
1287,James,Young,288.0396797,True
1288,Joanna,Stanley,131.1020174,True
1289,Christina,Mosley,174.5518188,True
1290,Paul,French,161.7104109,True
1291,Michael,Lee,279.106942,True
1292,Benjamin,Lewis,296.8118486,True
1293,Melanie,Acosta,273.3364583,True
1294,Ian,Riley,212.3977786,True
1295,Jennifer,Gay,248.8920142,True
1296,Andrew,Herring,11.73839127,False
1297,Lauren,Green,129.6571971,True
1298,Dawn,Duffy,54.28240155,False
1299,Timothy,Ho,229.0065048,True
1300,Ashley,Mendez,112.3633537,True
1301,James,Bond,213.8404014,True
1302,Cody,Horn,280.4287316,True
1303,Emily,Bass,2.267674839,False
1304,Julia,Boyd,54.69341531,False
1305,Anna,Lee,206.5289609,True
1306,Amy,Wood,31.03991579,False
1307,Patrick,Elliott,232.4798838,True
1308,Michelle,Miles,104.3063511,True
1309,Jenny,Martin,28.45901277,False
1310,Taylor,Carter,186.6762771,True
1311,Nicholas,Steele,187.8096434,True
1312,Bonnie,Reed,257.6894148,True
1313,Tonya,Carter,65.05790903,False
1314,Allison,Patterson,274.882558,True
1315,Gabriel,Cooper,200.1558758,True
1316,Cindy,Ward,68.85641269,False
1317,Brooke,Owens,149.2059461,True
1318,Matthew,Blake,4.06458047,False
1319,Krystal,Jackson,67.38695805,False
1320,Eric,Phelps,240.8897161,True
1321,Samuel,Cook,172.1054695,True
1322,Pamela,Stein,199.0978775,True
1323,Allison,Brown,33.29299156,False
1324,Taylor,Williams,13.62390908,False
1325,Laura,Carroll,261.6022136,True
1326,Connor,Robinson,245.8554383,True
1327,Shelby,Johnson,240.0443296,True
1328,Andrew,Mora,18.60199734,False
1329,Ethan,Pacheco,259.0365461,True
1330,Jeremy,Webb,98.31405644,False
1331,Damon,Garrett,244.8654683,True
1332,Kimberly,Stanley,175.0957212,True
1333,Bryce,Grant,17.15408329,False
1334,Bethany,Woods,272.5716629,True
1335,Emily,Frye,66.17386403,False
1336,Barry,Sullivan,258.7525531,True
1337,Jeremiah,Ayala,163.5453042,True
1338,Holly,Johnson,296.6791256,True
1339,Teresa,Molina,286.516233,True
1340,Sarah,Taylor,265.8694817,True
1341,Kimberly,Howard,85.43939931,False
1342,Kimberly,Little,264.8900668,True
1343,Nancy,Hart,207.2431681,True
1344,Nicole,Perkins,165.0090561,True
1345,Brandon,Olson,222.4152627,True
1346,Richard,Bush,77.53704513,False
1347,Bryan,Evans,192.6410081,True
1348,Monica,Watson,3.361441343,False
1349,Curtis,Fleming,274.30965,True
1350,Crystal,Sosa,216.8617671,True
1351,Eugene,Morris,202.5620068,True
1352,Logan,Bailey,288.6314867,True
1353,Brandi,Bauer,132.9215194,True
1354,Jasmine,Walters,268.1388358,True
1355,Luke,Allison,187.8207039,True
1356,Christopher,Brooks,57.81340573,False
1357,Vanessa,Riley,180.4069737,True
1358,Scott,Young,99.92058008,False
1359,Thomas,May,203.6202471,True
1360,Pam,Villegas,179.0291469,True
1361,Amy,Sims,114.9768422,True
1362,Zachary,Graham,141.835196,True
1363,James,Chan,243.2899217,True
1364,Felicia,Archer,138.4473659,True
1365,Kimberly,Brady,288.7460477,True
1366,Terri,Perez,19.14837929,False
1367,Jonathan,Barker,5.657865331,False
1368,Courtney,Brooks,149.494119,True
1369,Gabriel,Lowe,93.90576332,False
1370,Christopher,White,66.60014486,False
1371,Sandra,Murphy,95.58251089,False
1372,Jessica,Krueger,10.90841176,False
1373,Jonathon,Burns,249.3961932,True
1374,Mary,Miller,273.9394908,True
1375,Colin,Rodriguez,180.2598848,True
1376,Joshua,Rice,146.685027,True
1377,Gregory,Cruz,110.0635889,True
1378,Olivia,Rivera,291.240185,True
1379,Jessica,Larsen,7.576754464,False
1380,Troy,Byrd,36.73825253,False
1381,Matthew,Rogers,185.3667095,True
1382,Sandra,Steele,214.8657394,True
1383,Lucas,Price,106.1210278,True
1384,Faith,Scott,188.2647735,True
1385,James,Fox,282.4344141,True
1386,Lisa,Summers,155.0512496,True
1387,Raymond,Perry,275.8859259,True
1388,Edward,Little,162.4717521,True
1389,Nicole,Casey,144.9653271,True
1390,Christopher,Hansen,265.1736476,True
1391,John,Mays,120.530065,True
1392,Monique,Marshall,63.9607675,False
1393,David,Fernandez,17.63676685,False
1394,Jo,Smith,202.3095996,True
1395,Larry,Carlson,278.092605,True
1396,Sherry,Scott,67.58767704,False
1397,Jennifer,Harris,268.8755967,True
1398,Nicolas,Singleton,9.659905481,False
1399,Debra,Adams,52.22049871,False
1400,James,Kirby,224.191157,True
1401,Ronald,Jones,270.5086503,True
1402,Amy,Mcdonald,297.9773801,True
1403,Kimberly,Matthews,55.12712205,False
1404,Paul,Floyd,74.01318559,False
1405,Steve,Brown,182.0323787,True
1406,David,Shaw,83.65951376,False
1407,Patricia,Hamilton,123.409219,True
1408,Christopher,Erickson,59.07931353,False
1409,Mackenzie,Hill,6.620988423,False
1410,Charles,Pham,97.96401358,False
1411,Tony,King,18.27327773,False
1412,Edward,James,92.87861731,False
1413,Colleen,Lee,63.10044603,False
1414,Bethany,Floyd,86.42994032,False
1415,Carol,Schroeder,33.69227955,False
1416,Bonnie,Peterson,297.4653224,True
1417,Michael,Anderson,256.3898121,True
1418,Sheri,Dorsey,189.7981441,True
1419,Savannah,Mendoza,91.07261796,False
1420,Douglas,Watson,274.4787465,True
1421,Ronald,Ward,57.77908919,False
1422,Kenneth,Villarreal,274.2187269,True
1423,Tiffany,Robinson,228.7978951,True
1424,Patrick,Swanson,161.2557332,True
1425,Jocelyn,Rogers,24.17428437,False
1426,Danny,Perez,182.255044,True
1427,Rachel,Gregory,265.0416523,True
1428,Scott,Welch,231.8302149,True
1429,Adam,Jackson,232.9420717,True
1430,Kyle,Novak,12.08319607,False
1431,Matthew,Allen,168.4554827,True
1432,Shannon,Allen,172.2771141,True
1433,Whitney,Harris,58.43100673,False
1434,Scott,Morrison,180.7621217,True
1435,Jessica,Schmidt,261.6986671,True
1436,Kristi,Taylor,271.1229328,True
1437,Joan,Garcia,287.3891521,True
1438,Shane,Evans,277.5094559,True
1439,Jody,Fox,154.8859173,True
1440,Shawn,Jacobs,132.7802032,True
1441,Heather,Ray,113.0976257,True
1442,Mary,Aguirre,112.6553767,True
1443,Scott,Williams,80.32818684,False
1444,Ryan,Cole,248.4882669,True
1445,Melody,Savage,114.3904753,True
1446,Lori,Reese,97.72751844,False
1447,Nina,Parker,25.48969257,False
1448,Tamara,Taylor,123.1774351,True
1449,Mark,Salinas,65.60168668,False
1450,Thomas,Blankenship,132.7947467,True
1451,Traci,Rice,286.0928823,True
1452,Angela,Cox,42.33721435,False
1453,Janet,Young,13.80917322,False
1454,Francisco,Johnston,112.1605744,True
1455,William,Russell,264.6237189,True
1456,Alexander,Harrington,149.1436898,True
1457,David,Mendoza,93.99806835,False
1458,Christine,Lee,213.6602036,True
1459,Michelle,Johnson,175.7431073,True
1460,Kelsey,Nelson,236.7676413,True
1461,Diane,Thompson,89.95575753,False
1462,Tara,Smith,278.1214905,True
1463,Marcus,Santiago,116.1191313,True
1464,Laura,Bean,33.82522532,False
1465,Michelle,Navarro,246.3117979,True
1466,Lisa,Good,76.55786256,False
1467,Miranda,Knapp,129.5066529,True
1468,Christopher,Smith,166.1434114,True
1469,Victoria,Miller,273.4850231,True
1470,Sarah,Hogan,213.8475987,True
1471,Dawn,Robertson,48.79191224,False
1472,William,Jenkins,113.0602911,True
1473,Pam,Thompson,173.7231638,True
1474,Stephen,Berry,42.77281935,False
1475,Mark,Young,282.6498589,True
1476,Anthony,Valdez,185.3727205,True
1477,Elizabeth,Salinas,154.2643569,True
1478,Michael,Robinson,182.4719536,True
1479,Gregory,Buck,96.18391441,False
1480,Sydney,Alexander,219.3532551,True
1481,Janet,Rubio,204.4810593,True
1482,Thomas,Ferguson,256.3043923,True
1483,Vincent,Leblanc,94.02821568,False
1484,Justin,Martinez,47.48296529,False
1485,Rhonda,Adams,116.7325872,True
1486,Lisa,Martin,183.7259618,True
1487,David,Medina,280.9491886,True
1488,Karen,Mckee,44.78343428,False
1489,Lisa,Cantrell,19.21140291,False
1490,Anna,Guzman,124.8230491,True
1491,Daniel,Carroll,51.93399201,False
1492,Erin,Garcia,74.56574506,False
1493,Jennifer,Scott,158.6927265,True
1494,Jacqueline,Robinson,190.5709325,True
1495,Bridget,Santos,169.3812148,True
1496,Candace,Soto,19.6729944,False
1497,Felicia,Myers,38.15792611,False
1498,Grace,Adams,58.41307704,False
1499,Micheal,Wong,10.75000843,False
1500,Jordan,Knight,119.9985057,True
1501,Justin,Wright,142.132241,True
1502,James,Holt,115.368229,True
1503,Anthony,Cooke,270.5319155,True
1504,Jennifer,Jacobson,55.44015055,False
1505,Geoffrey,Franklin,140.2803006,True
1506,Rodney,Lozano,243.3479219,True
1507,Darlene,Lewis,135.1626097,True
1508,Robin,Barry,286.1402134,True
1509,Morgan,Garcia,133.5790703,True
1510,Michael,Rivas,71.92008045,False
1511,Ellen,Branch,185.5703941,True
1512,Kathleen,Castro,20.39892737,False
1513,Donald,Wallace,53.65062447,False
1514,Alexandra,Haynes,260.7602147,True
1515,Stacy,Carrillo,188.6885584,True
1516,Jennifer,Henry,24.06993431,False
1517,Daniel,Mathis,116.0820882,True
1518,Tyler,West,254.4736617,True
1519,Michael,Waller,170.976742,True
1520,Christopher,Graham,126.9283868,True
1521,Mark,Hernandez,80.48163941,False
1522,Kathy,Edwards,82.26788496,False
1523,David,Huber,213.8107444,True
1524,Tracey,Garcia,136.7308142,True
1525,Stephanie,Underwood,69.43177519,False
1526,Shane,Williams,281.8903101,True
1527,Joseph,Reed,42.3818884,False
1528,Elizabeth,Martin,140.0494611,True
1529,David,Martin,221.0429141,True
1530,Stephanie,Arnold,181.2768702,True
1531,Rebecca,Richardson,4.380505829,False
1532,Danielle,Johnson,105.6723996,True
1533,Jose,Howe,158.2429468,True
1534,Robert,Robinson,170.8627456,True
1535,Danny,Hart,70.48423297,False
1536,Robin,Booth,34.2572087,False
1537,Kristin,Perry,20.68151609,False
1538,Matthew,Peterson,192.7404829,True
1539,Jodi,Griffin,278.9346536,True
1540,Miguel,Lopez,128.0211065,True
1541,Shelly,Gross,184.5451242,True
1542,Candace,Lopez,54.07631389,False
1543,Ronald,Williams,153.3547677,True
1544,Marcia,Morgan,120.5057825,True
1545,Erica,Campbell,100.2705845,True
1546,Anna,Green,240.628503,True
1547,Kimberly,Howell,207.2217108,True
1548,Michelle,Hamilton,57.90941988,False
1549,Tami,Ferguson,225.8070777,True
1550,Cynthia,Santana,166.3523842,True
1551,Seth,Johnston,110.2678595,True
1552,Alexis,Reynolds,211.4734105,True
1553,Elizabeth,Schneider,33.96428539,False
1554,Jerry,Padilla,279.7193526,True
1555,Martin,Miles,290.6226139,True
1556,Karen,Williams,290.9160996,True
1557,Amy,Barnes,165.9279066,True
1558,Christopher,West,137.4731704,True
1559,Kirsten,Cole,41.93668355,False
1560,Jane,Cunningham,118.3754226,True
1561,Leonard,Hess,35.82037483,False
1562,Adam,Rhodes,13.3526083,False
1563,Derek,Richardson,95.67655498,False
1564,Sarah,Faulkner,168.6353496,True
1565,Steven,Fuller,106.339314,True
1566,Cheyenne,Ruiz,127.1035458,True
1567,Rachel,Romero,285.2024857,True
1568,Greg,Baker,177.1691724,True
1569,Ivan,Nixon,286.6165676,True
1570,Tonya,Gonzalez,243.4519443,True
1571,Alan,Perez,150.2335151,True
1572,Edwin,Wilson,193.8749928,True
1573,Micheal,Burgess,137.9824708,True
1574,Zachary,Miller,171.0839156,True
1575,Scott,Moreno,111.0238035,True
1576,George,Young,72.09372191,False
1577,Charles,Taylor,135.5468061,True
1578,Mario,Browning,173.4239245,True
1579,Sandra,Hayes,131.195396,True
1580,Timothy,Perkins,250.939116,True
1581,Christine,Lopez,214.0564056,True
1582,Julia,Morton,240.2050847,True
1583,Gabriel,Hamilton,126.5568206,True
1584,Zachary,Santos,146.4956654,True
1585,Christina,Patton,148.6627083,True
1586,John,Brandt,283.4653076,True
1587,Joseph,Gonzalez,20.55745007,False
1588,Kim,Townsend,129.0360445,True
1589,Ethan,Valenzuela,54.05378344,False
1590,Nathan,Leon,254.2959365,True
1591,Kathleen,Hayes,226.5866588,True
1592,Craig,Garcia,154.669493,True
1593,Jeremiah,Griffin,95.90167374,False
1594,Emily,Parsons,213.6395341,True
1595,Paul,Kennedy,12.86805538,False
1596,Theresa,Lynch,275.5059689,True
1597,David,Wells,182.491882,True
1598,Joshua,Davis,52.95831084,False
1599,Amy,Powers,40.64783276,False
1600,Kimberly,Miller,189.5888109,True
1601,Debbie,Harvey,104.9806237,True
1602,James,Martin,64.25213501,False
1603,Scott,Saunders,273.2318059,True
1604,David,Smith,215.6096045,True
1605,Danielle,Lee,101.3250417,True
1606,Benjamin,Evans,57.97902796,False
1607,Samantha,Lynch,289.1184179,True
1608,Jeffery,Russell,135.9650655,True
1609,Megan,Roberts,237.9306276,True
1610,Rachel,Hernandez,125.9323584,True
1611,Lisa,Ramirez,189.2702383,True
1612,Alyssa,Hammond,188.5826264,True
1613,Anthony,Gibson,100.7962623,True
1614,Roger,Quinn,88.61484447,False
1615,Nicholas,Henry,293.6931305,True
1616,Cynthia,Burnett,48.84605107,False
1617,Kathryn,Watts,281.4384173,True
1618,Roger,Fletcher,287.9695812,True
1619,Rebecca,Arias,259.8985263,True
1620,Jacob,Smith,45.28220468,False
1621,Anthony,Kennedy,200.1178956,True
1622,Cynthia,Peck,124.81253,True
1623,Maria,Vaughn,40.28677595,False
1624,Kylie,Chen,10.25185301,False
1625,Anthony,Martin,263.6454049,True
1626,Carolyn,Hudson,292.6001775,True
1627,Harold,Willis,176.7584552,True
1628,Debbie,Taylor,267.577994,True
1629,Jasmine,Lopez,126.6484521,True
1630,Ashley,Holmes,274.3411375,True
1631,Stacy,Pearson,208.0071389,True
1632,Evelyn,Smith,59.67639555,False
1633,Monica,Taylor,256.8216598,True
1634,Sarah,Marshall,217.5918139,True
1635,Patrick,Thomas,151.2961737,True
1636,Angela,Young,71.41377769,False
1637,Tristan,Davies,201.9895075,True
1638,Eileen,Turner,278.2459109,True
1639,Sarah,Adkins,222.718064,True
1640,Emily,Barnes,156.6536251,True
1641,Whitney,Smith,220.2269414,True
1642,Lisa,Gibson,98.80753923,False
1643,Emily,Gutierrez,131.7540865,True
1644,Richard,Jenkins,191.6075196,True
1645,Jonathan,Patel,265.5429717,True
1646,Michael,Proctor,86.00378207,False
1647,Shelby,Miller,209.91584,True
1648,Carl,Ramirez,26.82463486,False
1649,Barry,Mitchell,217.6013085,True
1650,Jesus,Smith,166.5777504,True
1651,John,Boyle,279.314556,True
1652,Amy,Gould,235.9403717,True
1653,Brian,Brooks,234.6960542,True
1654,Greg,Gardner,2.231223544,False
1655,Toni,Hull,168.2574631,True
1656,Danielle,Mcdowell,275.3173727,True
1657,Robert,Young,121.0799413,True
1658,Brandy,Hawkins,52.52555635,False
1659,Anna,Scott,47.65262849,False
1660,Matthew,Jones,35.79214523,False
1661,Stephen,Cummings,208.3516472,True
1662,Faith,Smith,100.4687324,True
1663,Jacqueline,Simmons,175.2882864,True
1664,Madison,Ortiz,79.30978902,False
1665,Isaiah,Sims,27.05463999,False
1666,Caitlyn,Young,129.8100108,True
1667,Tara,Wagner,274.8347008,True
1668,James,Sheppard,200.2900561,True
1669,Lucas,Santos,63.85095068,False
1670,Dylan,Ortiz,138.3728763,True
1671,Peter,Donovan,51.01328742,False
1672,Angela,Flores,106.0591471,True
1673,Amy,Berry,56.30024163,False
1674,Paul,Thomas,247.619826,True
1675,Louis,Moore,117.6909582,True
1676,Amanda,Stark,254.3147683,True
1677,Elizabeth,Simmons,56.67737585,False
1678,Dawn,King,276.0770577,True
1679,Michael,Ellison,237.8953676,True
1680,Nicholas,Odom,257.1968716,True
1681,Sarah,Juarez,180.6441474,True
1682,Carrie,Jacobson,33.48727241,False
1683,Valerie,Bowers,226.6597689,True
1684,Deanna,Hall,151.5475104,True
1685,Robert,Stevenson,195.043779,True
1686,Ronald,Alexander,60.67444676,False
1687,Robert,Jones,285.6601521,True
1688,Ashley,Ball,127.7089986,True
1689,Theresa,Maldonado,125.4746116,True
1690,Sheryl,Schmidt,112.2217893,True
1691,Nicholas,Rogers,7.9841947,False
1692,Richard,Warren,72.01716766,False
1693,Christopher,Foster,196.268454,True
1694,Brandon,Cardenas,120.8491287,True
1695,Kevin,Brown,59.08143026,False
1696,Gina,Mcclure,72.25458827,False
1697,Jennifer,Willis,246.7377493,True
1698,Alicia,Gilmore,145.3510723,True
1699,Brandon,Chavez,189.9405801,True
1700,Ryan,Brown,160.9037339,True
1701,Brian,Buckley,15.38426911,False
1702,Sandra,Freeman,274.578188,True
1703,Allison,Willis,47.82560263,False
1704,John,Ware,158.1731134,True
1705,Sean,Barker,218.9782279,True
1706,Melissa,Frank,9.714783369,False
1707,Darius,Brown,124.2475261,True
1708,Kathryn,Johnson,125.995411,True
1709,Jeffrey,Bailey,175.0362014,True
1710,Holly,Clark,247.9051692,True
1711,Jennifer,Ellis,163.2364192,True
1712,Allison,Monroe,258.2706901,True
1713,Brian,Cunningham,99.79418642,False
1714,Thomas,Phelps,60.94081766,False
1715,Mitchell,Vasquez,198.4914536,True
1716,Jason,Castro,12.01748417,False
1717,Victoria,Jones,220.5827445,True
1718,Joseph,Bruce,130.4849505,True
1719,Barbara,Reyes,225.7908723,True
1720,Morgan,White,118.7726638,True
1721,Gregory,Farley,61.84486602,False
1722,Evan,Anderson,258.6861594,True
1723,Grant,Whitehead,236.2138974,True
1724,Melissa,Barnes,65.45670536,False
1725,Kyle,Palmer,150.8020592,True
1726,Lisa,Young,273.9106263,True
1727,Christopher,Barton,256.3776764,True
1728,Lori,Hull,254.9863453,True
1729,Deborah,Harris,172.7572311,True
1730,Tammy,Burns,211.6198509,True
1731,Angela,Wilson,249.3087082,True
1732,Louis,Wilkinson,280.1374426,True
1733,Mark,Jordan,180.2363566,True
1734,Melinda,Cook,98.25497291,False
1735,Jenna,Flores,106.8787787,True
1736,David,Foley,286.5693916,True
1737,Walter,Ford,282.4757247,True
1738,Jacqueline,Johnson,240.2337581,True
1739,Chad,Clarke,200.5932261,True
1740,Christopher,Robinson,73.61812235,False
1741,Jennifer,Baxter,91.37891535,False
1742,Stephanie,Macdonald,29.10489717,False
1743,Alicia,Thomas,15.62636543,False
1744,Anthony,Allen,4.896080479,False
1745,Alan,Shaffer,73.71096013,False
1746,Katherine,Wu,97.3704629,False
1747,Hayden,Lyons,19.96711195,False
1748,Brian,Hart,207.3154377,True
1749,Catherine,Riley,29.7476999,False
1750,Robert,Taylor,90.82880763,False
1751,Abigail,Johnson,141.9272156,True
1752,John,Davis,270.3508674,True
1753,William,Bowman,230.4711448,True
1754,Jeanne,Newman,230.5952316,True
1755,Zachary,Collins,110.1876592,True
1756,Brittany,Brown,127.0088636,True
1757,Julie,Gomez,288.0100097,True
1758,Austin,Smith,263.3816165,True
1759,Dennis,Olson,37.17993867,False
1760,Mark,Gordon,196.3444276,True
1761,Maria,Johnson,227.0463062,True
1762,Megan,Hayes,168.0497319,True
1763,Pamela,Patterson,41.33255885,False
1764,Jason,Carter,158.0116944,True
1765,William,Austin,76.08931925,False
1766,Beth,Gilbert,57.2044307,False
1767,Brittany,Wolf,58.25262575,False
1768,Danielle,Kennedy,36.74787378,False
1769,Nicole,Robinson,162.3285057,True
1770,Linda,Wilcox,182.8407058,True
1771,John,Erickson,101.4806095,True
1772,Christina,Farmer,254.1541915,True
1773,Curtis,White,174.7260123,True
1774,Daniel,Glass,3.66651781,False
1775,Steve,Johnston,288.3482172,True
1776,Michelle,Barron,79.05174668,False
1777,Aaron,Howell,43.84655185,False
1778,Colleen,Crawford,179.9521087,True
1779,Timothy,Wells,164.0637918,True
1780,Barbara,Garcia,155.2657165,True
1781,Regina,Wells,283.9785198,True
1782,Antonio,Colon,134.1431099,True
1783,Beth,Case,12.55033238,False
1784,Susan,Scott,50.44102602,False
1785,Heather,Lyons,86.19374129,False
1786,Karl,Mejia,230.9421383,True
1787,Lauren,Sanchez,177.1122834,True
1788,Paul,Osborne,220.1945492,True
1789,Ronnie,Roberts,72.37005672,False
1790,Sandra,Moreno,126.422691,True
1791,Stephen,King,26.80183052,False
1792,Pamela,Sanchez,149.3595269,True
1793,Wayne,Briggs,211.8575925,True
1794,Louis,Blair,194.7255202,True
1795,Caitlin,Mendez,161.2321023,True
1796,Ryan,Avila,219.1742078,True
1797,Derrick,Villarreal,162.4568423,True
1798,Kyle,Woods,230.2445433,True
1799,Ryan,Knight,146.0878971,True
1800,Carrie,Mcbride,98.8344343,False
1801,James,Price,172.4971884,True
1802,Crystal,Fox,169.2032061,True
1803,Kristin,Fisher,65.21188861,False
1804,Jennifer,Whitaker,0.373671367,False
1805,Richard,Ramirez,275.801347,True
1806,Hunter,Spencer,160.9996925,True
1807,Samuel,Castillo,231.8991422,True
1808,Deborah,Smith,262.1125431,True
1809,Steven,Miller,208.5896273,True
1810,Brandy,Baker,216.2427045,True
1811,Elizabeth,Hopkins,147.5574836,True
1812,Ryan,Watson,86.54005965,False
1813,Stephanie,Ballard,287.7505818,True
1814,Sandra,Peterson,273.7028911,True
1815,Kylie,Gonzalez,45.77939881,False
1816,Kenneth,Butler,86.7658893,False
1817,Brittany,Phillips,263.4931883,True
1818,Carrie,Matthews,262.9283881,True
1819,Nicholas,Hart,48.84416025,False
1820,Brittany,Diaz,124.3384329,True
1821,Ann,Mclean,282.1662357,True
1822,Elizabeth,Jackson,129.30136,True
1823,Kristopher,Roberts,277.036753,True
1824,Jacob,Underwood,202.3020892,True
1825,Nicolas,Santos,15.09051012,False
1826,Stephen,Buck,231.086252,True
1827,Timothy,Jackson,176.6448349,True
1828,Vincent,Wilson,24.56509416,False
1829,Jon,Morrison,112.4252609,True
1830,Emily,Bonilla,99.02222474,False
1831,Jasmine,Stewart,53.46676979,False
1832,David,Buchanan,226.8626194,True
1833,Christopher,Robinson,36.12647047,False
1834,Sergio,Mckinney,135.9065485,True
1835,Joseph,Randolph,134.0870895,True
1836,Jennifer,Wilson,39.57481289,False
1837,Jennifer,Baker,88.68856387,False
1838,Michelle,Callahan,127.0465361,True
1839,Kelsey,Ramirez,217.2810836,True
1840,Lori,Meadows,298.9558291,True
1841,Jeremy,Garcia,166.2175665,True
1842,Mason,Lang,36.68289799,False
1843,Laura,Berry,253.5248416,True
1844,Michael,Strickland,31.75729731,False
1845,Patrick,Wright,87.02556993,False
1846,Tanya,Mitchell,149.0600849,True
1847,Michael,Lawson,110.3257406,True
1848,Hayden,Bates,264.9041529,True
1849,David,Hernandez,242.1078818,True
1850,Dale,Robertson,277.9958868,True
1851,Christina,Hall,235.4809223,True
1852,Corey,Oconnell,63.38865735,False
1853,Nathan,Deleon,3.382268563,False
1854,Zachary,Wells,56.96634342,False
1855,David,Robinson,66.42651192,False
1856,Rachel,Ortiz,8.525231767,False
1857,Anna,Floyd,32.6191286,False
1858,David,Cooper,74.40495724,False
1859,Drew,Reese,237.2440547,True
1860,Kayla,Mcdonald,130.7949756,True
1861,Terri,Mclaughlin,41.80998627,False
1862,Cindy,Lynch,163.762104,True
1863,Paul,Gutierrez,244.4452041,True
1864,Leslie,Hawkins,34.31596089,False
1865,Hannah,Brown,110.4808327,True
1866,Brian,Snyder,82.16379593,False
1867,Lucas,Hall,295.4637008,True
1868,Caitlyn,Nunez,90.26179251,False
1869,Amber,Martin,244.1946926,True
1870,Curtis,Clark,106.156003,True
1871,Alexis,Smith,56.28957401,False
1872,Dawn,Simmons,2.913737009,False
1873,Ryan,Marshall,27.35370588,False
1874,Gregory,Lawrence,172.87315,True
1875,Justin,Nielsen,195.2705566,True
1876,Jason,Smith,215.6196166,True
1877,Danny,Miller,51.41130647,False
1878,Colin,Dean,145.1454639,True
1879,David,Carpenter,95.1193632,False
1880,Jessica,Stark,131.2762568,True
1881,Jordan,Thomas,256.5422727,True
1882,Johnny,Peters,71.37341406,False
1883,Sharon,Wilkerson,114.235407,True
1884,John,Burns,36.62583556,False
1885,Christian,Mcclure,10.04573984,False
1886,Jamie,Irwin,34.91466727,False
1887,Lonnie,Burton,232.4235613,True
1888,Anthony,Bird,54.29345577,False
1889,David,Newman,31.45201373,False
1890,Margaret,Estes,28.33185868,False
1891,Christopher,Thomas,165.2349708,True
1892,Daniel,White,220.3173829,True
1893,Brian,Reed,19.61603795,False
1894,Sandra,Griffin,295.9462278,True
1895,David,Garza,252.2471147,True
1896,George,Mann,209.9134983,True
1897,Lawrence,Travis,275.6357022,True
1898,Jon,Phillips,115.9618367,True
1899,Jennifer,Short,205.6123656,True
1900,Sean,Rivera,67.37953001,False
1901,Ryan,White,240.0008949,True
1902,Lucas,Reyes,299.5618027,True
1903,Benjamin,Rice,35.06285983,False
1904,Leon,Price,197.4029273,True
1905,Lisa,Barber,35.38568049,False
1906,Sheila,Woods,221.9170713,True
1907,Kimberly,Wyatt,149.4002914,True
1908,Breanna,Gonzalez,47.25789021,False
1909,Rebecca,Hansen,226.8082813,True
1910,Jack,Moody,269.2537566,True
1911,Jonathan,Brady,291.8595267,True
1912,Tonya,Ramirez,281.7415215,True
1913,Curtis,Riggs,39.4832814,False
1914,Frank,Wagner,87.80952749,False
1915,Christopher,Knight,286.5858136,True
1916,Lisa,Mata,103.1549235,True
1917,Barbara,Jones,98.95682176,False
1918,Joyce,Hanson,19.96947696,False
1919,Thomas,Brown,197.2772684,True
1920,Laurie,Robinson,132.6255575,True
1921,James,Simpson,126.3667564,True
1922,Brian,Brooks,92.72231186,False
1923,Donald,Meadows,75.52955235,False
1924,Richard,Hays,280.1977463,True
1925,Samantha,Rogers,177.9733055,True
1926,Nancy,Reed,216.2924217,True
1927,Joseph,Guzman,240.6524204,True
1928,Matthew,White,175.415866,True
